word,word_count,mean_sent_length,final_count,solo_count
sommar,26.0,10.0769230769,2.0,0.0
Ringaren,2.0,7.0,0.0,0.0
ätit,178.0,8.60674157303,11.0,0.0
Bruno,16.0,6.5,8.0,2.0
brä,2.0,6.0,0.0,0.0
rit+mallen,2.0,10.0,0.0,0.0
morot,13.0,5.61538461538,10.0,0.0
räckte,4.0,6.0,0.0,0.0
firat,1.0,4.0,0.0,0.0
Ronja,8.0,7.0,4.0,0.0
frites,16.0,5.5,8.0,0.0
hihihi,7.0,2.14285714286,5.0,4.0
Agneta,2.0,1.0,2.0,2.0
gillar,107.0,5.57943925234,4.0,0.0
gillat,6.0,5.0,2.0,0.0
gillax,10.0,7.8,0.0,0.0
slicka,12.0,8.83333333333,0.0,0.0
pizza,18.0,4.22222222222,14.0,2.0
lam,2.0,2.0,2.0,0.0
möter,12.0,8.5,0.0,0.0
kissarna,2.0,6.0,2.0,0.0
ansiktet,51.0,8.3137254902,17.0,0.0
tjusi,6.0,6.33333333333,0.0,0.0
visste,45.0,7.71111111111,2.0,0.0
ugglerna,2.0,21.0,0.0,0.0
gevär,4.0,5.0,4.0,0.0
byxerna,54.0,7.7037037037,20.0,0.0
betalar,4.0,3.5,0.0,0.0
modell+tåg,2.0,9.0,0.0,0.0
las,2.0,6.0,0.0,0.0
tjockis,2.0,5.0,2.0,0.0
bläddrat,6.0,5.66666666667,0.0,0.0
bläddrar,30.0,6.0,0.0,0.0
passade,8.0,3.75,2.0,0.0
bläddrax,4.0,6.0,0.0,0.0
blödde,4.0,5.0,0.0,0.0
ordet,6.0,7.0,0.0,0.0
tors+dagar,2.0,5.0,2.0,0.0
korven,14.0,11.2857142857,4.0,0.0
träd+stockar,2.0,16.0,0.0,0.0
hov+slagaren,2.0,3.0,2.0,0.0
björk+ris,4.0,4.0,2.0,2.0
exempel,22.0,8.18181818182,15.0,0.0
hjälte,2.0,7.0,2.0,0.0
prickia,2.0,9.0,0.0,0.0
kulle,2.0,7.0,0.0,0.0
ompa,2.0,2.0,2.0,0.0
blandning,4.0,2.5,4.0,0.0
todde,2.0,5.0,0.0,0.0
lek+stuga,2.0,5.0,2.0,0.0
Stena,4.0,3.0,2.0,0.0
mus+bäbisar,2.0,11.0,0.0,0.0
rader,2.0,9.0,0.0,0.0
blyerts,2.0,5.0,0.0,0.0
råttans,1.0,3.0,0.0,0.0
änt,2.0,1.0,2.0,2.0
Evas,2.0,8.0,0.0,0.0
venta,2.0,1.0,2.0,2.0
förvånade,4.0,6.5,0.0,0.0
hov+slagarn,4.0,5.0,2.0,0.0
picknicken,8.0,4.75,6.0,2.0
smäller,8.0,9.0,0.0,0.0
studsar,2.0,5.0,0.0,0.0
hov+slagare,6.0,3.66666666667,2.0,0.0
regn+mössa,2.0,8.0,0.0,0.0
dusch,8.0,5.75,6.0,0.0
dukti,120.0,5.8,22.0,4.0
band,26.0,9.46153846154,10.0,0.0
bang,6.0,1.0,6.0,6.0
välja,24.0,7.5,2.0,0.0
pingvinen,8.0,5.5,4.0,2.0
jord+gubbar,16.0,5.0,10.0,4.0
saft,132.0,6.27272727273,74.0,4.0
bann,2.0,4.0,0.0,0.0
safs,2.0,6.0,0.0,0.0
bank,6.0,2.33333333333,4.0,2.0
vingarna,8.0,7.5,4.0,0.0
Pippi_bok,2.0,6.0,2.0,0.0
letax,8.0,6.0,0.0,0.0
såpa,2.0,25.0,0.0,0.0
l,16.0,9.25,0.0,0.0
grannar,2.0,4.0,2.0,0.0
häls,2.0,16.0,0.0,0.0
väckar+klockan,2.0,7.0,2.0,0.0
is+häxan,2.0,4.0,2.0,0.0
liften,2.0,5.0,0.0,0.0
vitaminer,2.0,15.0,0.0,0.0
spricker,8.0,13.75,0.0,0.0
ojdå,2.0,1.0,2.0,2.0
skott+kärran,24.0,7.41666666667,14.0,0.0
mjölken,62.0,5.75806451613,29.0,2.0
rummet,19.0,8.84210526316,6.0,0.0
lugnt,8.0,5.0,6.0,0.0
Wars,1.0,6.0,1.0,0.0
lugna,2.0,4.0,0.0,0.0
behändit,2.0,4.0,2.0,0.0
öknen,2.0,9.0,2.0,0.0
veta,61.0,9.44262295082,12.0,0.0
gardiner,4.0,1.0,4.0,4.0
putta,45.0,6.04444444444,2.0,0.0
tillbaka,15.0,9.8,1.0,0.0
gardinen,4.0,9.0,0.0,0.0
nta,16.0,4.625,8.0,8.0
nte,2320.0,6.89224137931,290.0,0.0
fixa,5.0,8.8,0.0,0.0
väldans,2.0,8.0,0.0,0.0
mask+ros+blad,2.0,2.0,2.0,0.0
gummi+skor,2.0,3.0,2.0,0.0
bad+dräkt,4.0,9.5,2.0,0.0
Madicken,10.0,5.0,10.0,0.0
möjlit,4.0,16.0,2.0,0.0
Kjell,2.0,6.0,0.0,0.0
garderoben,38.0,8.36842105263,32.0,0.0
ösa,2.0,9.0,0.0,0.0
möjlia,10.0,9.2,0.0,0.0
kråker,4.0,7.0,0.0,0.0
ät,32.0,6.5625,0.0,0.0
tung,8.0,5.5,6.0,0.0
ingen,648.0,6.58179012346,30.0,6.0
jätte+hög,2.0,16.0,0.0,0.0
zebror,4.0,3.0,4.0,2.0
inget,212.0,6.84905660377,34.0,2.0
övade,1.0,17.0,0.0,0.0
joho,49.0,2.22448979592,33.0,33.0
nådde,4.0,7.0,0.0,0.0
sallad,6.0,3.66666666667,2.0,2.0
Kannabis,2.0,4.0,0.0,0.0
kände,14.0,7.57142857143,0.0,0.0
lammet,80.0,8.35,32.0,4.0
glassar,2.0,1.0,2.0,2.0
binda,4.0,18.0,0.0,0.0
last,4.0,7.0,2.0,0.0
Allan,4.0,4.0,4.0,0.0
godare,2.0,3.0,2.0,0.0
lastare,2.0,13.0,0.0,0.0
handlat,12.0,8.33333333333,0.0,0.0
far+m,2.0,9.0,0.0,0.0
letade,4.0,5.5,2.0,0.0
kanin+hål,2.0,10.0,0.0,0.0
mustasch,4.0,4.5,2.0,0.0
kycklingens,2.0,7.0,0.0,0.0
salvan,2.0,7.0,2.0,0.0
giraffer,8.0,2.25,6.0,4.0
Alexandras,2.0,2.0,0.0,0.0
sop+borste,6.0,4.66666666667,2.0,2.0
giraffen,27.0,4.74074074074,13.0,0.0
kallades,2.0,5.0,0.0,0.0
tre+åringar,6.0,3.33333333333,4.0,0.0
shorts,10.0,7.2,6.0,2.0
kasper+teater,2.0,7.0,2.0,0.0
fyra+års+dagen,2.0,4.0,2.0,0.0
figurerna,14.0,7.42857142857,6.0,0.0
trasslar,2.0,10.0,0.0,0.0
trasslat,2.0,6.0,0.0,0.0
verkar,28.0,8.10714285714,0.0,0.0
stödja,2.0,21.0,0.0,0.0
jätte+snabb,2.0,2.0,0.0,0.0
verkax,2.0,8.0,0.0,0.0
Anders_son,4.0,5.0,4.0,0.0
invecklad,2.0,8.0,0.0,0.0
stelnar,2.0,10.0,0.0,0.0
flög,58.0,7.58620689655,7.0,0.0
lek+saker,102.0,7.35294117647,46.0,6.0
nana,22.0,5.81818181818,12.0,0.0
invecklat,2.0,15.0,0.0,0.0
smö+gås,10.0,5.0,2.0,0.0
ris+kaker,2.0,4.0,2.0,0.0
jätteduktiga,1.0,8.0,0.0,0.0
nejlika,2.0,4.0,2.0,0.0
sprickerna,2.0,6.0,0.0,0.0
mitten,33.0,8.78787878788,6.0,0.0
märken,6.0,6.33333333333,2.0,0.0
stickningen,4.0,8.0,0.0,0.0
märket,2.0,10.0,2.0,0.0
märker,2.0,11.0,0.0,0.0
mär,2.0,7.0,0.0,0.0
mäs,2.0,10.0,0.0,0.0
dans+skolan,4.0,10.5,2.0,0.0
Anna,38.0,4.05263157895,16.0,6.0
just,240.0,5.7625,8.0,0.0
dockerna,10.0,7.2,4.0,0.0
handlar,66.0,7.69696969697,10.0,0.0
väcker,4.0,7.5,0.0,0.0
variera,2.0,7.0,0.0,0.0
huve+kudden,2.0,2.0,2.0,0.0
snabeln,28.0,8.64285714286,8.0,2.0
kastade,4.0,11.0,0.0,0.0
do,24.0,7.16666666667,2.0,0.0
tände,6.0,3.33333333333,0.0,0.0
tända,44.0,7.5,12.0,0.0
di,10.0,8.0,2.0,0.0
de,36816.0,6.18247501086,7004.0,48.0
da,261.0,7.27586206897,181.0,5.0
sjö+stjärna,2.0,3.0,0.0,0.0
du,30456.0,6.89305883898,4180.0,114.0
dr,2.0,4.0,0.0,0.0
runt,271.0,7.70479704797,64.0,0.0
plumsar,2.0,6.0,0.0,0.0
tavlan,6.0,6.66666666667,2.0,0.0
åka,1244.0,7.72508038585,123.0,0.0
fnys,1.0,1.0,1.0,1.0
rund,24.0,7.66666666667,1.0,0.0
la+gården,6.0,5.0,6.0,0.0
åkt,136.0,7.0,10.0,0.0
katt+mamman,2.0,10.0,0.0,0.0
Skurt,6.0,6.0,2.0,0.0
vanlia,2.0,12.0,0.0,0.0
veckan,6.0,11.0,2.0,0.0
plumsa,2.0,8.0,0.0,0.0
mää,4.0,11.5,4.0,0.0
mtack,2.0,1.0,2.0,2.0
inne,378.0,7.92063492063,127.0,0.0
vanlit,6.0,9.66666666667,4.0,0.0
inna,2.0,4.0,2.0,0.0
djuret,4.0,8.0,0.0,0.0
pcht,4.0,2.0,4.0,2.0
smaker,2.0,9.0,2.0,0.0
biet,2.0,7.0,0.0,0.0
ärmen,2.0,7.0,2.0,0.0
mikrofon+stället,2.0,8.0,0.0,0.0
pann+kakerna,16.0,8.0,6.0,0.0
gosar,8.0,4.75,2.0,0.0
korna,4.0,6.0,3.0,0.0
djuren,119.0,8.08403361345,40.0,0.0
gubbarna,40.0,8.35,18.0,0.0
gosax,2.0,4.0,0.0,0.0
dä,173.0,5.99421965318,51.0,17.0
då,14521.0,6.68624750362,10038.0,6.0
wi,1.0,1.0,1.0,1.0
garn+nystanet,2.0,5.0,0.0,0.0
dö,20.0,7.9,8.0,0.0
vät,2.0,2.0,0.0,0.0
trån,4.0,7.0,2.0,0.0
klister+märke,2.0,7.0,0.0,0.0
braa,2.0,2.0,2.0,0.0
kommer,2115.0,8.05342789598,100.0,0.0
väg,77.0,9.8961038961,28.0,0.0
glömt,61.0,7.75409836066,8.0,0.0
jätte+törsti,2.0,4.0,2.0,0.0
tugga,33.0,7.69696969697,0.0,0.0
vän,14.0,7.0,8.0,0.0
barn+klocka,2.0,4.0,2.0,0.0
spår+vagnar,2.0,4.0,2.0,0.0
had,2.0,10.0,0.0,0.0
skyffla,2.0,19.0,0.0,0.0
spel+plan,2.0,7.0,2.0,0.0
Alfons,86.0,7.60465116279,20.0,2.0
sväng,12.0,3.66666666667,4.0,4.0
spår+vagnarna,6.0,6.66666666667,4.0,0.0
nalle,168.0,6.08333333333,87.0,4.0
patienten,2.0,8.0,0.0,0.0
godiset,70.0,6.77142857143,30.0,0.0
båge,4.0,4.0,4.0,0.0
bäbis+hörna,2.0,4.0,2.0,0.0
vetrinär,2.0,3.0,2.0,0.0
cyklop,4.0,5.0,2.0,0.0
tre+hjuling,2.0,12.0,0.0,0.0
bollarna,6.0,10.0,2.0,0.0
hjälmen,8.0,8.5,4.0,0.0
fängelset,2.0,12.0,2.0,0.0
fest,12.0,7.5,6.0,0.0
möss,4.0,3.5,4.0,0.0
brand+gul,6.0,7.33333333333,4.0,0.0
hovar,6.0,7.0,4.0,0.0
vagn,189.0,6.83068783069,85.0,0.0
kupe,2.0,9.0,0.0,0.0
klippt,14.0,11.2857142857,0.0,0.0
parkerar,16.0,8.125,0.0,0.0
lykt+stolpe,2.0,5.0,0.0,0.0
kaffe+kokare,4.0,3.0,4.0,2.0
parkerat,7.0,4.14285714286,0.0,0.0
parkerax,2.0,4.0,0.0,0.0
klippa,54.0,7.55555555556,6.0,0.0
servett,2.0,18.0,0.0,0.0
utanför,2.0,4.5,0.0,0.0
vänt,1.0,18.0,0.0,0.0
knapparna,10.0,6.2,10.0,0.0
mänska,6.0,13.6666666667,2.0,0.0
sticker,50.0,7.16,2.0,0.0
frågade,2.0,7.0,2.0,0.0
vänd,67.0,4.13432835821,2.0,0.0
bak+länges,10.0,5.8,2.0,0.0
dyppla,2.0,1.0,2.0,2.0
tittax,52.0,9.11538461538,2.0,0.0
sov+rum,2.0,18.0,0.0,0.0
löst,4.0,16.0,0.0,0.0
grädde,54.0,5.85185185185,28.0,6.0
mopeder,4.0,1.5,2.0,2.0
flyg+platsen,2.0,11.0,0.0,0.0
gott+affären,2.0,6.0,2.0,0.0
mat+bordet,4.0,6.5,2.0,0.0
Linnea,12.0,5.5,6.0,2.0
läpparna,2.0,10.0,2.0,0.0
tomten,224.0,6.40178571429,68.0,14.0
hann,8.0,10.25,0.0,0.0
kafe',2.0,4.0,2.0,0.0
nia,6.0,1.66666666667,6.0,4.0
hand,122.0,6.59836065574,58.0,7.0
Anna_Karin,4.0,5.5,0.0,0.0
bäcken,2.0,7.0,0.0,0.0
sovit,12.0,5.83333333333,2.0,2.0
klättertjej,1.0,3.0,1.0,0.0
gno,2.0,6.0,2.0,0.0
hans,190.0,6.62105263158,4.0,0.0
bilen,597.0,7.26465661642,289.0,7.0
jätte+bra,72.0,4.02777777778,64.0,14.0
eländet,2.0,7.0,0.0,0.0
Lego_land,8.0,6.75,6.0,0.0
keps,24.0,5.83333333333,12.0,0.0
mamma,1614.0,7.1926889715,320.0,12.0
kör,690.0,6.76231884058,77.0,0.0
jul+klapp,24.0,8.66666666667,12.0,0.0
Kajsa,10.0,7.0,4.0,2.0
hallon,12.0,4.16666666667,8.0,2.0
morr+håren,2.0,2.0,2.0,0.0
använda,25.0,8.84,3.0,0.0
kall,30.0,8.73333333333,10.0,0.0
brödet,16.0,7.0,10.0,0.0
bröder,2.0,3.0,2.0,0.0
kalv,8.0,5.25,7.0,0.0
goda,30.0,9.2,6.0,0.0
tofsarna,2.0,2.0,0.0,0.0
kvinnan,2.0,4.0,0.0,0.0
sladd,8.0,5.5,6.0,0.0
viking,2.0,2.0,2.0,0.0
Alladin,2.0,3.0,2.0,0.0
clownen,150.0,5.65333333333,58.0,10.0
indianen,8.0,3.5,6.0,4.0
ljus+stake,4.0,3.5,2.0,0.0
cykel+hjälm,2.0,15.0,2.0,0.0
boxen,16.0,8.625,10.0,0.0
indianer,4.0,5.0,2.0,0.0
clowner,8.0,6.25,4.0,2.0
met+spö-t,2.0,8.0,2.0,0.0
ugglans,6.0,6.0,0.0,0.0
plockat,14.0,10.0,0.0,0.0
plockar,30.0,8.13333333333,0.0,0.0
spola,12.0,4.66666666667,0.0,0.0
axeln,8.0,10.25,5.0,0.0
plockax,16.0,6.75,0.0,0.0
styv+mamma,2.0,8.0,0.0,0.0
läsk,18.0,5.88888888889,14.0,2.0
av+gas+rör,2.0,4.0,2.0,0.0
sparkar,60.0,6.6,6.0,2.0
bort,431.0,8.15777262181,83.0,2.0
salig,2.0,3.0,0.0,0.0
färdiga,9.0,8.55555555556,2.0,0.0
oh,18.0,4.88888888889,14.0,14.0
hår+snodden,2.0,5.0,2.0,0.0
höjer,4.0,4.0,2.0,0.0
färdigt,7.0,8.85714285714,0.0,0.0
kött+färs,6.0,5.33333333333,6.0,0.0
bora,1.0,3.0,1.0,0.0
skiner,10.0,6.6,4.0,0.0
Amerika,6.0,4.0,6.0,0.0
bä-st,86.0,8.3488372093,8.0,0.0
trapperna,2.0,4.0,2.0,0.0
glasyrer,2.0,10.0,0.0,0.0
guld+byxerna,4.0,6.5,2.0,0.0
Leo,2.0,7.0,0.0,0.0
örat,44.0,6.81818181818,26.0,0.0
bank+bräda,2.0,5.0,2.0,0.0
rädd,356.0,8.55617977528,70.0,0.0
Annas,18.0,5.88888888889,0.0,0.0
trösta,4.0,8.0,0.0,0.0
strumporna,2.0,7.0,0.0,0.0
åsså,4.0,6.5,0.0,0.0
bevara,2.0,20.0,0.0,0.0
ost+hyveln,6.0,6.0,4.0,0.0
tomte,74.0,6.32432432432,36.0,0.0
post,4.0,5.5,2.0,0.0
vunnit,20.0,7.2,4.0,0.0
bojens,2.0,8.0,0.0,0.0
bus+unge,6.0,3.0,6.0,2.0
banken,8.0,4.5,6.0,0.0
skärpa,2.0,5.0,0.0,0.0
tittade,48.0,9.41666666667,2.0,0.0
olika,41.0,7.63414634146,2.0,0.0
morötter,24.0,5.75,16.0,2.0
härom+dan,24.0,9.08333333333,10.0,2.0
bananer,30.0,6.2,16.0,2.0
istället,18.0,7.88888888889,14.0,0.0
Petter_son,2.0,7.0,2.0,0.0
bananen,4.0,6.5,2.0,0.0
Rottis,6.0,5.33333333333,2.0,0.0
föddes,6.0,6.0,0.0,0.0
blöda,2.0,16.0,0.0,0.0
hallon+sylt,8.0,7.25,6.0,2.0
frågat,12.0,7.66666666667,0.0,0.0
korvar,2.0,5.0,2.0,0.0
ponni+hästar,4.0,6.0,2.0,0.0
veva,30.0,7.06666666667,4.0,0.0
tofflerna,12.0,6.5,4.0,0.0
tigrarna,2.0,27.0,0.0,0.0
garaget,19.0,9.05263157895,12.0,0.0
förut,134.0,8.25373134328,89.0,2.0
hals+bandet,26.0,7.84615384615,22.0,2.0
gäcka,2.0,4.0,0.0,0.0
reser,2.0,11.0,0.0,0.0
Nasse,10.0,5.0,8.0,0.0
Hemma_dal,28.0,6.71428571429,20.0,0.0
tvåa,2.0,4.0,2.0,0.0
tvål,40.0,6.3,14.0,0.0
äää,4.0,4.5,0.0,0.0
Blund,6.0,5.0,4.0,0.0
efter,356.0,7.32303370787,84.0,0.0
jaadå,2.0,1.0,2.0,2.0
bilderna,18.0,8.55555555556,6.0,0.0
moln,10.0,8.6,4.0,0.0
låssas+vatten,2.0,4.0,0.0,0.0
nånting,1079.0,7.26135310473,552.0,0.0
fjärilen,18.0,4.88888888889,10.0,2.0
bää,2.0,3.0,0.0,0.0
toppen,3.0,3.33333333333,2.0,0.0
parkerade,2.0,7.0,2.0,0.0
klippte,4.0,7.5,0.0,0.0
gässen,8.0,13.25,2.0,0.0
klippta,2.0,3.0,2.0,0.0
jåhahaa,2.0,1.0,2.0,2.0
super+glad,2.0,7.0,2.0,0.0
lånat,10.0,7.0,0.0,0.0
strängarna,2.0,15.0,2.0,0.0
gumman,108.0,5.49074074074,68.0,3.0
band+traktor,2.0,4.0,2.0,0.0
äger,2.0,10.0,0.0,0.0
tess,2.0,15.0,0.0,0.0
skära,72.0,9.02777777778,10.0,0.0
gott+kärran,2.0,3.0,2.0,0.0
Babba,2.0,2.0,2.0,0.0
jättelöjlig,1.0,4.0,1.0,0.0
skärp,10.0,6.0,4.0,0.0
stackaren,1.0,7.0,0.0,0.0
hörru,11.0,6.63636363636,5.0,1.0
hhhaaähhh,1.0,1.0,1.0,1.0
höjd+punkt,2.0,5.0,0.0,0.0
hemma,333.0,8.61861861862,123.0,2.0
Danmark,8.0,11.0,4.0,0.0
Jesp,2.0,13.0,0.0,0.0
kramax,2.0,3.0,0.0,0.0
räcer+team,2.0,19.0,0.0,0.0
solens,2.0,5.0,0.0,0.0
funderade,4.0,5.5,0.0,0.0
kramar,20.0,3.6,2.0,0.0
kramas,7.0,3.28571428571,2.0,1.0
glass+bilen,18.0,7.66666666667,6.0,0.0
Mathias,12.0,5.33333333333,6.0,0.0
datum,4.0,5.5,0.0,0.0
plätt+bageri,2.0,15.0,2.0,0.0
bränn+nässlorna,6.0,8.33333333333,4.0,2.0
heller,241.0,6.68049792531,160.0,0.0
om+slaget,2.0,6.0,0.0,0.0
midda,16.0,5.5,12.0,0.0
piskan,2.0,14.0,0.0,0.0
tjusiga,1.0,3.0,0.0,0.0
glad,151.0,7.3178807947,61.0,2.0
yvi,2.0,12.0,0.0,0.0
tröja,67.0,7.76119402985,29.0,0.0
skörde+tröska,6.0,6.66666666667,4.0,0.0
snigeln,6.0,2.66666666667,6.0,2.0
tystnade,2.0,4.0,2.0,0.0
jätte+trollet,2.0,5.0,0.0,0.0
tröska,2.0,16.0,2.0,0.0
stycken,79.0,5.75949367089,28.0,0.0
gud,1.0,4.0,0.0,0.0
draken,2.0,5.0,0.0,0.0
hö+bal,2.0,10.0,2.0,0.0
presenten,4.0,8.0,2.0,0.0
gul,101.0,5.18811881188,45.0,12.0
p,24.0,8.5,3.0,0.0
namnamnam,4.0,1.25,4.0,3.0
rusar,4.0,15.0,0.0,0.0
Astrids,2.0,6.0,0.0,0.0
rullade,4.0,13.0,0.0,0.0
barbie+dockerna,2.0,7.0,0.0,0.0
bravo,22.0,1.90909090909,16.0,13.0
väst,7.0,5.42857142857,4.0,0.0
barn+timmarna,2.0,4.0,2.0,0.0
Bert,2.0,3.0,2.0,0.0
sköld+padderna,2.0,5.0,2.0,0.0
Lång_strump,34.0,5.05882352941,18.0,0.0
barbie,14.0,7.57142857143,2.0,0.0
barbin,2.0,8.0,0.0,0.0
dinosauer,2.0,24.0,0.0,0.0
tröstar,12.0,4.16666666667,0.0,0.0
tidit,6.0,7.0,0.0,0.0
Alfon,4.0,9.5,0.0,0.0
Berra,6.0,5.0,2.0,0.0
näsa,99.0,5.70707070707,63.0,4.0
drakar,2.0,9.0,2.0,0.0
människor,32.0,9.0,10.0,0.0
eko,2.0,10.0,0.0,0.0
buck,4.0,4.5,2.0,2.0
Portugal,14.0,7.71428571429,12.0,0.0
mysit,20.0,4.8,8.0,2.0
mysig,2.0,4.0,0.0,0.0
ponny,32.0,9.4375,14.0,0.0
förskräckta,2.0,10.0,0.0,0.0
marken,85.0,9.8,47.0,0.0
Skutt,22.0,4.81818181818,10.0,0.0
extra,3.0,6.66666666667,0.0,0.0
faktist,163.0,9.03067484663,57.0,0.0
spö,10.0,8.8,6.0,0.0
ropax,10.0,6.4,0.0,0.0
superpusslare,1.0,5.0,0.0,0.0
sådana,9.0,11.0,0.0,0.0
prova,88.0,4.92045454545,14.0,2.0
mång+ätare,2.0,11.0,2.0,0.0
dansade,4.0,8.0,2.0,0.0
små+bröd,2.0,10.0,2.0,0.0
påska+egg,4.0,2.0,4.0,2.0
ovan+ifrån,2.0,8.0,0.0,0.0
lek+saks+magasinet,2.0,2.0,2.0,0.0
regn+kläder,4.0,11.5,0.0,0.0
lurades,1.0,10.0,1.0,0.0
fåtöljen,2.0,6.0,0.0,0.0
snabbt,16.0,6.875,4.0,0.0
snabba,3.0,5.33333333333,2.0,0.0
frukt,34.0,6.41176470588,18.0,0.0
stoppax,14.0,8.0,0.0,0.0
tjong,2.0,7.0,0.0,0.0
stoppar,31.0,8.1935483871,0.0,0.0
slickas,2.0,5.0,0.0,0.0
heart,4.0,17.0,0.0,0.0
propp+fullt,2.0,4.0,2.0,0.0
akvarium,6.0,7.0,4.0,0.0
mmmmmm,2.0,1.0,2.0,2.0
spa,2.0,12.0,0.0,0.0
socker+bagarens,2.0,8.0,0.0,0.0
roliare,14.0,7.85714285714,8.0,0.0
pojke,199.0,6.65326633166,78.0,6.0
sågen,4.0,6.5,4.0,0.0
sconsen,4.0,9.5,0.0,0.0
stängas,2.0,11.0,0.0,0.0
vatten+kopper,16.0,8.25,8.0,0.0
aos,2.0,9.0,0.0,0.0
Martin,6.0,8.0,2.0,2.0
lek+saks+affären,4.0,11.5,2.0,0.0
kaffe+koppen,2.0,8.0,2.0,0.0
stängt,25.0,7.04,9.0,0.0
flyttax,6.0,11.0,0.0,0.0
flyttat,2.0,5.0,0.0,0.0
favorit,2.0,6.0,0.0,0.0
flyttar,23.0,10.4347826087,0.0,0.0
stänga,84.0,6.89285714286,19.0,3.0
stängd,16.0,7.125,6.0,0.0
nosen,12.0,11.1666666667,4.0,0.0
namnamn,2.0,3.0,2.0,0.0
jord+gubb,2.0,3.0,2.0,0.0
vält,22.0,7.72727272727,6.0,0.0
ganska,95.0,7.74736842105,0.0,0.0
Jan,4.0,11.5,0.0,0.0
väll,2.0,12.0,0.0,0.0
tablett,4.0,8.5,2.0,0.0
still,40.0,6.65,10.0,0.0
dynan,2.0,7.0,0.0,0.0
stili,4.0,4.5,0.0,0.0
cola,8.0,6.0,4.0,0.0
bananerna,6.0,4.33333333333,4.0,0.0
disk+trasan,2.0,4.0,2.0,0.0
levde,2.0,24.0,0.0,0.0
pinnar,12.0,9.0,4.0,0.0
blåste,16.0,6.625,0.0,0.0
hals,12.0,9.16666666667,10.0,0.0
arton,2.0,11.0,0.0,0.0
halv,11.0,9.0,3.0,0.0
nog,1209.0,7.7576509512,110.0,0.0
hack+spetten,4.0,6.5,2.0,0.0
sköna,4.0,7.0,0.0,0.0
raka,22.0,9.09090909091,2.0,0.0
kliva,6.0,7.0,0.0,0.0
tju,3.0,4.66666666667,0.0,0.0
napp+sapsan,2.0,5.0,2.0,0.0
jorden,13.0,10.0769230769,6.0,0.0
rakt,48.0,8.58333333333,0.0,0.0
skönt,99.0,8.16161616162,32.0,0.0
halm,14.0,6.71428571429,12.0,0.0
nos,4.0,4.0,2.0,2.0
flickorna,4.0,3.5,2.0,2.0
pommes,14.0,6.0,0.0,0.0
geta+bocken,2.0,4.0,0.0,0.0
Bella_sången,4.0,7.0,0.0,0.0
magar,2.0,3.0,2.0,0.0
där+emot,6.0,6.33333333333,4.0,0.0
tomte+verk+staden,2.0,7.0,0.0,0.0
trappan,34.0,9.29411764706,16.0,2.0
Klasse,2.0,2.0,0.0,0.0
jamen,6.0,7.33333333333,0.0,0.0
snicker+boa,4.0,38.0,0.0,0.0
drog,16.0,9.5,0.0,0.0
em,10.0,8.2,0.0,0.0
skratta,10.0,5.0,4.0,0.0
en,10607.0,6.91062505892,280.0,82.0
ei,2.0,9.0,0.0,0.0
eh,25.0,6.04,11.0,10.0
ek,2.0,2.0,2.0,0.0
kani,2.0,1.0,2.0,2.0
ee,4.0,9.5,2.0,0.0
eg,2.0,9.0,0.0,0.0
ukax,2.0,6.0,0.0,0.0
pilla,20.0,5.9,4.0,2.0
fördelning,2.0,6.0,2.0,0.0
bufflar,4.0,6.5,4.0,0.0
et,6.0,3.33333333333,0.0,0.0
kant,16.0,6.375,4.0,0.0
Suzuki,14.0,4.28571428571,8.0,2.0
er,47.0,9.70212765957,15.0,0.0
Oskar,6.0,7.33333333333,4.0,0.0
fiske+båt,2.0,6.0,2.0,0.0
gapax,2.0,8.0,0.0,0.0
blåaktiga,2.0,2.0,0.0,0.0
gapar,14.0,4.28571428571,0.0,0.0
chokla+tomte,2.0,11.0,0.0,0.0
tjå,2.0,1.0,2.0,2.0
gnälla,4.0,11.0,2.0,0.0
dans+jympa,2.0,5.0,0.0,0.0
chauffören,28.0,7.0,6.0,0.0
glotsa,2.0,2.0,2.0,0.0
tjö,2.0,2.0,0.0,0.0
arga,6.0,6.33333333333,0.0,0.0
sjuk+syster,2.0,3.0,0.0,0.0
vahaha,16.0,1.625,14.0,14.0
nervös,2.0,8.0,2.0,0.0
gossar,2.0,2.0,0.0,0.0
Erik,14.0,6.57142857143,4.0,2.0
fräsa,4.0,5.5,2.0,0.0
snickarna,4.0,9.0,0.0,0.0
snöar,2.0,12.0,0.0,0.0
blind,2.0,5.0,2.0,0.0
stickat,2.0,12.0,0.0,0.0
smultron,24.0,5.83333333333,14.0,4.0
städa,36.0,6.27777777778,12.0,0.0
hjälpt,8.0,11.0,0.0,0.0
zäta,12.0,2.66666666667,10.0,6.0
hjälps,6.0,5.33333333333,0.0,0.0
sago+landet,2.0,6.0,2.0,0.0
tippa,4.0,5.5,0.0,0.0
fast+bunden,4.0,6.0,2.0,0.0
ring,64.0,6.078125,36.0,1.0
hjälpa,321.0,6.93146417445,14.0,0.0
candy+bar,2.0,3.0,2.0,0.0
belåten,2.0,6.0,0.0,0.0
Johansson,2.0,1.0,2.0,2.0
jord+gubben,2.0,5.0,2.0,0.0
fönster+rutan,8.0,5.75,4.0,0.0
grannen,8.0,5.75,6.0,0.0
mölk,2.0,2.0,0.0,0.0
regnar,42.0,5.85714285714,7.0,0.0
gummiankan,8.0,3.5,7.0,0.0
baja,3.0,7.0,2.0,0.0
