word,word_count,mean_sent_length,final_count,solo_count
pochitaesh,1.0,5.0,0.0,0.0
obez'jana,19.0,4.68421052632,6.0,1.0
golen'kie,1.0,4.0,0.0,0.0
otpravit',1.0,6.0,1.0,0.0
razlepi,1.0,3.0,1.0,0.0
krapiva,1.0,1.0,1.0,1.0
vdrug,4.0,10.5,0.0,0.0
me,2.0,4.5,0.0,0.0
vot,604.0,7.03311258278,54.0,25.0
myshonkom,3.0,11.3333333333,1.0,0.0
naxoditsja,1.0,7.0,0.0,0.0
kletku,1.0,3.0,1.0,0.0
udovol'stvie,1.0,6.0,0.0,0.0
spokojnoj,2.0,8.5,0.0,0.0
otkrylos',1.0,2.0,1.0,0.0
odevaet,1.0,4.0,0.0,0.0
kameru,1.0,5.0,0.0,0.0
mu,2.0,1.0,2.0,2.0
ere,1.0,6.0,0.0,0.0
platili,1.0,11.0,0.0,0.0
grover,2.0,2.0,1.0,1.0
pomozhesh',1.0,4.0,1.0,0.0
predstoit,1.0,9.0,0.0,0.0
chetyre,2.0,3.5,1.0,0.0
my,171.0,8.15789473684,1.0,0.0
example,1.0,10.0,0.0,0.0
postroit',1.0,4.0,0.0,0.0
dyrka,2.0,2.5,2.0,1.0
prishol,3.0,3.33333333333,3.0,0.0
dvoe,1.0,1.0,1.0,1.0
xochet,47.0,4.82978723404,12.0,1.0
poschitaj,1.0,5.0,1.0,0.0
spal,4.0,9.25,2.0,0.0
uchilas',1.0,8.0,1.0,0.0
give,1.0,6.0,0.0,0.0
dyrki,3.0,4.33333333333,2.0,0.0
mladencev,1.0,9.0,0.0,0.0
spinke,3.0,10.3333333333,2.0,0.0
vneste,1.0,5.0,0.0,0.0
toptat',1.0,5.0,0.0,0.0
malen'kaja,53.0,6.52830188679,24.0,3.0
dyrku,1.0,5.0,0.0,0.0
begaet',1.0,6.0,0.0,0.0
glotaj,2.0,4.5,1.0,0.0
siden'e,1.0,4.0,0.0,0.0
posmotri'ka,1.0,4.0,1.0,0.0
stvol,1.0,5.0,0.0,0.0
ygy,29.0,1.24137931034,28.0,27.0
ispanskij,1.0,10.0,1.0,0.0
posmotrish',1.0,3.0,1.0,0.0
podcepil,1.0,5.0,0.0,0.0
ezhiki,1.0,2.0,0.0,0.0
kushal,1.0,5.0,1.0,0.0
krokodila,1.0,5.0,1.0,0.0
poves',1.0,7.0,0.0,0.0
ezhika,6.0,6.33333333333,3.0,0.0
spjat,6.0,4.33333333333,5.0,2.0
delajet,15.0,5.46666666667,11.0,0.0
nakinut',1.0,9.0,0.0,0.0
menja,78.0,7.30769230769,12.0,1.0
zubnoj,2.0,5.5,0.0,0.0
lisjatki,1.0,2.0,1.0,0.0
sorvala,1.0,3.0,1.0,0.0
pizze,1.0,6.0,0.0,0.0
skol'zjat,1.0,1.0,1.0,1.0
bolet',1.0,8.0,1.0,0.0
baljalja,6.0,10.8333333333,0.0,0.0
prichesochku,1.0,10.0,0.0,0.0
razlepljaetsja,1.0,4.0,0.0,0.0
zharit',1.0,4.0,0.0,0.0
polochkami,1.0,18.0,0.0,0.0
laj,1.0,6.0,1.0,0.0
rabota,2.0,8.0,0.0,0.0
rukax,15.0,7.0,9.0,0.0
shchenka,1.0,3.0,1.0,0.0
koftochku,2.0,4.5,0.0,0.0
kresle,3.0,4.66666666667,1.0,0.0
prezhnem,1.0,6.0,0.0,0.0
chaju,1.0,12.0,0.0,0.0
delo,5.0,6.6,4.0,0.0
koftochki,1.0,13.0,0.0,0.0
soskuchilas',1.0,4.0,0.0,0.0
vizhu,8.0,4.125,6.0,1.0
kranom,2.0,6.0,2.0,0.0
puzen'ko,1.0,10.0,0.0,0.0
koftochka,2.0,4.0,0.0,0.0
domik,18.0,5.0,7.0,0.0
dvaj,1.0,3.0,0.0,0.0
umyt'sja,2.0,5.5,0.0,0.0
zemlju,4.0,6.5,1.0,0.0
snimem,6.0,5.5,4.0,0.0
prozhevala,1.0,8.0,0.0,0.0
shtrausy,1.0,1.0,1.0,1.0
butylochku,1.0,19.0,0.0,0.0
razdevat',1.0,3.0,1.0,0.0
mogut,5.0,8.4,0.0,0.0
edjat,3.0,9.33333333333,1.0,0.0
Varen'kiny,1.0,3.0,1.0,0.0
zaboreto,1.0,8.0,0.0,0.0
kashtana,1.0,10.0,1.0,0.0
nikto,4.0,7.25,1.0,1.0
butylochka,7.0,6.57142857143,3.0,1.0
neto,1.0,5.0,0.0,0.0
delaju,10.0,8.5,4.0,0.0
teatra,1.0,9.0,1.0,0.0
dostanem,2.0,6.5,0.0,0.0
lestnice,1.0,8.0,0.0,0.0
vy,9.0,8.55555555556,0.0,0.0
zanimalas',1.0,3.0,1.0,0.0
chasy,4.0,3.75,3.0,0.0
isportila,2.0,6.0,1.0,0.0
budto,11.0,8.63636363636,3.0,0.0
vare,1.0,3.0,0.0,0.0
zep,1.0,4.0,1.0,0.0
oni,157.0,6.71974522293,8.0,0.0
nogax,5.0,8.8,3.0,0.0
nadenem,16.0,6.875,6.0,0.0
borodoj,2.0,17.0,0.0,0.0
raspravilas',1.0,9.0,1.0,0.0
netu,15.0,4.4,4.0,1.0
lestnicy,1.0,3.0,1.0,0.0
nabirat',1.0,13.0,0.0,0.0
otdyxaet,3.0,1.0,3.0,3.0
manja,1.0,4.0,0.0,0.0
ono,8.0,4.125,4.0,0.0
guljajut,4.0,4.5,2.0,0.0
kurtochku,3.0,9.0,1.0,0.0
kruzhke,1.0,11.0,0.0,0.0
nachinajut,1.0,3.0,1.0,0.0
sidish',2.0,6.0,1.0,1.0
pchelku,1.0,4.0,0.0,0.0
kruglosutochno,1.0,1.0,1.0,1.0
ljuibit,1.0,7.0,1.0,0.0
svekolkoj,1.0,4.0,0.0,0.0
otdel'no,2.0,11.0,1.0,0.0
limonnic,3.0,6.66666666667,0.0,0.0
kurtochke,2.0,5.5,1.0,0.0
vyprosila,1.0,8.0,0.0,0.0
podlezaet,1.0,5.0,1.0,0.0
nikogda,6.0,6.5,1.0,0.0
remeshochek,1.0,5.0,1.0,0.0
Snegurochka,1.0,2.0,1.0,0.0
nedeli,3.0,11.0,2.0,0.0
chernogo,1.0,3.0,0.0,0.0
Varen'ka,31.0,4.8064516129,18.0,0.0
zhizni,1.0,7.0,0.0,0.0
ona,247.0,6.43319838057,17.0,0.0
krasivye,8.0,5.125,3.0,1.0
Varen'ke,5.0,6.6,2.0,0.0
popadajsja,1.0,3.0,1.0,0.0
Varen'ki,7.0,6.28571428571,3.0,0.0
akvarium,2.0,5.0,1.0,1.0
krasivyj,4.0,8.25,0.0,0.0
shapochka,5.0,7.6,3.0,0.0
kogo+to,1.0,7.0,1.0,0.0
kryshe,1.0,9.0,1.0,0.0
zemle,7.0,11.4285714286,3.0,0.0
var',62.0,5.35483870968,16.0,15.0
petushok,2.0,3.5,2.0,0.0
krysha,1.0,4.0,1.0,0.0
xoteli,2.0,12.5,0.0,0.0
pesenku,1.0,5.0,1.0,0.0
gorshok,7.0,4.71428571429,3.0,0.0
risuet,3.0,10.3333333333,1.0,0.0
special'no,3.0,12.0,0.0,0.0
vybrasyvaesh',1.0,5.0,1.0,0.0
xotela,11.0,8.45454545455,1.0,0.0
golyx,1.0,4.0,0.0,0.0
vertet'sja,1.0,6.0,0.0,0.0
pyljushechka,1.0,1.0,1.0,1.0
zhirafy,1.0,5.0,0.0,0.0
dochen'ka,3.0,2.33333333333,3.0,2.0
sehchas,1.0,4.0,0.0,0.0
rebenok,5.0,6.0,1.0,0.0
meshochek,1.0,1.0,1.0,1.0
obez'jankoj,2.0,9.0,1.0,0.0
ljubit,24.0,6.04166666667,6.0,0.0
begajut,1.0,1.0,1.0,1.0
sidi,4.0,3.25,2.0,0.0
krasivuju,1.0,7.0,1.0,0.0
nicheg,1.0,15.0,0.0,0.0
ljubil,1.0,4.0,1.0,0.0
pogovorim,4.0,8.5,1.0,0.0
ostat'sja,1.0,8.0,1.0,0.0
tofel'ki,1.0,17.0,0.0,0.0
Mouse,1.0,4.0,0.0,0.0
golye,1.0,4.0,0.0,0.0
kidala,1.0,6.0,0.0,0.0
boltalsja,1.0,4.0,1.0,0.0
pechen'ice,3.0,3.66666666667,2.0,2.0
sobaku,14.0,5.64285714286,5.0,1.0
shkurke,1.0,20.0,0.0,0.0
dumaju,5.0,8.6,0.0,0.0
kefirchik,1.0,4.0,0.0,0.0
myshka,24.0,6.20833333333,9.0,1.0
lisu,1.0,7.0,0.0,0.0
skazku,2.0,6.0,0.0,0.0
telezhka,1.0,15.0,0.0,0.0
prichem,2.0,12.0,0.0,0.0
bol'shushchij,1.0,12.0,0.0,0.0
telezhke,1.0,15.0,0.0,0.0
uedu,1.0,9.0,0.0,0.0
knopka,1.0,8.0,0.0,0.0
kryshka,1.0,14.0,0.0,0.0
lubimaja,1.0,3.0,1.0,0.0
odevat'sja,3.0,8.0,3.0,0.0
by,25.0,10.24,0.0,0.0
podula,1.0,2.0,1.0,0.0
igraet,6.0,6.5,2.0,0.0
nakonecto,2.0,3.0,1.0,1.0
poluchal'sa,1.0,10.0,0.0,0.0
nadenesh',1.0,10.0,1.0,0.0
sjela,2.0,3.5,1.0,0.0
p'esh',2.0,17.0,0.0,0.0
bol'shoy,1.0,7.0,0.0,0.0
ochen'xorosho,1.0,8.0,0.0,0.0
zakroem,1.0,3.0,1.0,0.0
bol'shoe,4.0,5.0,0.0,0.0
Xive,2.0,4.0,2.0,0.0
chisten'kuju,1.0,5.0,0.0,0.0
sprashivaet,2.0,1.5,2.0,1.0
plenochka,1.0,8.0,0.0,0.0
nashlis',1.0,3.0,1.0,0.0
bol'shom,2.0,11.0,0.0,0.0
bol'shoj,41.0,6.82926829268,14.0,2.0
pistolet,1.0,4.0,1.0,0.0
Vse,1.0,13.0,0.0,0.0
prodat',1.0,3.0,1.0,0.0
Katrin,4.0,5.0,3.0,0.0
ser'eznaja,1.0,14.0,1.0,0.0
poetomu,2.0,4.5,0.0,0.0
rogom,1.0,5.0,0.0,0.0
samym,2.0,7.0,0.0,0.0
pochemuto,2.0,6.0,0.0,0.0
samyj,13.0,9.15384615385,0.0,0.0
knig,1.0,6.0,1.0,0.0
pristaet,1.0,4.0,1.0,0.0
polosochki,1.0,5.0,0.0,0.0
otbrosy,1.0,12.0,0.0,0.0
posmotri,93.0,6.08602150538,31.0,8.0
nadeli,3.0,2.33333333333,1.0,0.0
polosochka,1.0,10.0,0.0,0.0
vezde,2.0,10.5,0.0,0.0
polosochke,2.0,4.0,1.0,0.0
nepravil'no,2.0,7.0,1.0,0.0
molochka,1.0,1.0,1.0,1.0
ezdili,2.0,9.5,0.0,0.0
Varja,85.0,5.97647058824,32.0,0.0
nachnem,2.0,3.0,0.0,0.0
Vare'ka,1.0,3.0,0.0,0.0
ezdila,2.0,5.0,2.0,0.0
molochko,13.0,3.76923076923,8.0,2.0
polzaet,1.0,5.0,0.0,0.0
kupili,1.0,4.0,0.0,0.0
zadavlen,1.0,18.0,0.0,0.0
prishel,11.0,4.72727272727,8.0,0.0
naschet,1.0,4.0,0.0,0.0
kasseta,2.0,5.5,0.0,0.0
Kartoshka,1.0,2.0,1.0,0.0
kachelej,1.0,12.0,1.0,0.0
cypljatki,2.0,2.5,2.0,1.0
plat'ev,1.0,8.0,0.0,0.0
ljubjat,1.0,5.0,0.0,0.0
kartofel',1.0,3.0,1.0,0.0
soedinjaesh',1.0,9.0,0.0,0.0
